# Fracture Radii List After Isolated Fracture and Cluster Removal
# Format: xRadius yRadius Family# (-1 = userRectangle, 0 = userEllipse, > 0 is family in order of famProb)
119.992 119.992 9
119.918 119.918 9
119.317 119.317 9
126.753 126.753 8
118.949 118.949 9
118.85 118.85 9
124.811 124.811 3
124.219 124.219 3
112.077 112.077 1
125.476 125.476 8
118.289 118.289 9
124.215 124.215 3
117.104 117.104 9
112.038 112.038 1
123.599 123.599 3
125.209 125.209 8
123.486 123.486 3
123.35 123.35 3
120.484 120.484 7
116.999 116.999 9
123.329 123.329 3
116.838 116.838 9
118.819 118.819 6
120.195 120.195 7
117.729 117.729 6
104.815 104.815 5
122.352 122.352 3
116.209 116.209 9
117.075 117.075 6
116.145 116.145 9
122.245 122.245 3
116.192 116.192 6
119.109 119.109 7
122.032 122.032 3
124.753 124.753 8
121.128 121.128 3
124.365 124.365 8
115.831 115.831 6
115.126 115.126 6
116.034 116.034 9
118.436 118.436 2
102.768 102.768 5
120.883 120.883 3
115.069 115.069 6
114.991 114.991 6
114.562 114.562 6
124.225 124.225 8
115.966 115.966 9
120.778 120.778 3
116.48 116.48 2
123.893 123.893 8
114.47 114.47 6
123.88 123.88 8
123.449 123.449 8
120.688 120.688 3
109.182 109.182 4
115.249 115.249 9
120.571 120.571 3
117.743 117.743 7
111.053 111.053 1
116.865 116.865 7
120.133 120.133 3
119.976 119.976 3
113.582 113.582 6
114.109 114.109 9
119.744 119.744 3
113.799 113.799 9
122.739 122.739 8
116.513 116.513 7
119.163 119.163 3
113.51 113.51 9
121.418 121.418 8
119.07 119.07 3
113.345 113.345 9
113.337 113.337 9
119.046 119.046 3
115.275 115.275 2
112.712 112.712 9
110.152 110.152 2
121.287 121.287 8
118.914 118.914 3
103.968 103.968 4
118.487 118.487 3
102.088 102.088 4
112.447 112.447 9
118.004 118.004 3
112.371 112.371 9
112.249 112.249 9
109.638 109.638 2
112.61 112.61 6
115.205 115.205 7
112.081 112.081 9
114.811 114.811 7
112.051 112.051 9
109.033 109.033 2
112.375 112.375 6
108.872 108.872 2
112.031 112.031 9
111.677 111.677 9
111.894 111.894 6
117.253 117.253 3
117.246 117.246 3
111.439 111.439 9
111.164 111.164 9
114.549 114.549 7
101.749 101.749 4
111.471 111.471 6
111.035 111.035 9
110.916 110.916 9
108.645 108.645 2
110.577 110.577 9
110.326 110.326 9
114.438 114.438 7
119.572 119.572 8
114.421 114.421 7
111.442 111.442 6
119.368 119.368 8
111.296 111.296 6
110.163 110.163 6
117.095 117.095 3
117.093 117.093 3
110.059 110.059 6
116.667 116.667 3
110.019 110.019 9
109.62 109.62 9
109.591 109.591 9
107.084 107.084 1
108.591 108.591 2
109.516 109.516 9
106.473 106.473 1
116.598 116.598 3
109.31 109.31 9
114.011 114.011 7
116.519 116.519 3
116.349 116.349 3
115.873 115.873 3
109.141 109.141 9
113.694 113.694 7
108.479 108.479 2
109.026 109.026 9
108.876 108.876 9
108.798 108.798 9
118.683 118.683 8
115.804 115.804 3
113.274 113.274 7
118.667 118.667 8
115.365 115.365 3
108.633 108.633 9
118.071 118.071 8
108.36 108.36 9
115.059 115.059 3
115.051 115.051 3
109.782 109.782 6
115.022 115.022 3
109.664 109.664 6
114.676 114.676 3
117.905 117.905 8
100.326 100.326 5
109.385 109.385 6
108.724 108.724 6
117.697 117.697 8
110.985 110.985 7
108.713 108.713 6
107.867 107.867 9
107.695 107.695 9
107.684 107.684 9
103.145 103.145 2
107.632 107.632 9
100.846 100.846 4
114.383 114.383 3
117.575 117.575 8
108.711 108.711 6
114.041 114.041 3
117.55 117.55 8
117.543 117.543 8
107.631 107.631 9
108.682 108.682 6
113.867 113.867 3
113.798 113.798 3
110.651 110.651 7
108.288 108.288 6
113.545 113.545 3
116.928 116.928 8
112.813 112.813 3
107.396 107.396 9
110.244 110.244 7
112.801 112.801 3
108.201 108.201 6
112.608 112.608 3
102.882 102.882 2
112.429 112.429 3
112.011 112.011 3
108.009 108.009 6
101.015 101.015 2
107.987 107.987 6
107.133 107.133 9
107.113 107.113 9
111.933 111.933 3
111.637 111.637 3
115.296 115.296 8
105.585 105.585 1
111.215 111.215 3
106.913 106.913 9
110.977 110.977 3
114.347 114.347 8
110.976 110.976 3
106.879 106.879 9
98.1598 98.1598 4
107.207 107.207 6
107.192 107.192 6
110.84 110.84 3
108.581 108.581 7
99.9724 99.9724 2
110.779 110.779 3
113.558 113.558 8
